	salami_id	Album	Album Artist	Artist	Artwork Count	BPM	Bit Rate	Comments	Compilation	Composer	Date Added	Date Modified	Disc Count	Disc Number	File Folder Count	Genre	Grouping	Kind	Library Folder Count	Location	Name	Persistent ID	Play Count	Play Date	Play Date UTC	Sample Rate	Size	Sort Album	Sort Album Artist	Sort Artist	Sort Name	Total Time	Track Count	Track ID	Track Number	Track Type	Volume Adjustment	Year	salami_length	youtube_id	youtube_length	coverage	coverage_percent	onset_in_youtube	onset_in_salami	file_name
233	724	Lock, Stock & Two Smoking Barrels Soundtrack					130	From UoM	True		2010-04-23 22:56:30	2007-07-31 17:52:16			5	Spoken		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Lock,%20Stock%20&%20Two%20Smoking%20Barrels%20Soundt/Barry%20_%20_Blaspheming%20Barry_.mp3	"Barry / ""Blaspheming Barry"""	1F9E28274DC78039				44100	84096					5093	27.0	26797	13.0	File		1998.0	5.04	hoKqcW6NiCQ	5.0	4.0	0.7936507936507936	0.2	0.0	Blashpheming Barry-hoKqcW6NiCQ.mp3
234	726	Pieces Of Africa		Kronos Quartet			192	From CD		Kevin Volans	2010-04-23 22:11:39	2006-09-30 22:37:24			5	World - African		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Kronos%20Quartet/Pieces%20Of%20Africa/White%20Man%20Sleeps%20%23I.mp3	White Man Sleeps #I	5FC8D4D0D090EEFD				44100	5824595					242599	12.0	6532	7.0	File		1992.0	242.5992083333333	PZ-Q5AiARIU	244.0	235.6	0.9711490883197098	0.3	0.3	I. White Man Sleeps-PZ-Q5AiARIU.mp3
235	736	Listen Brief 4th Edition		Waza Ensemble			192	From CD	True		2010-04-24 22:06:30	2006-09-30 23:58:52	6.0	1.0	5	World - African		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Al%20Shammasha.mp3	Al Shammasha	8169F237118577F3				44100	1558383					64835	30.0	217754	26.0	File		2000.0	64.83591666666666	tfO3y2_5L-o	122.0	58.7	0.9053623827328218	1.1	1.1	SUDAN - Al Shammasha-tfO3y2_5L-o.mp3
236	738	Listen Brief 4th Edition					192	From CD	True		2010-04-24 22:06:34	2006-09-30 23:58:58	6.0	6.0	5	World - Americas		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/K'adnikini'ya.mp3	K'adnikini'ya	279C57A11F44E998				44100	1970821					82024	38.0	217964	24.0	File		2002.0	82.0245	-tCeJ2BDEu8	259.0	78.3	0.9545928350675712	176.2	0.3	Potato Song, Moccasin Song, Shi'naasha', K'adnikini'ya'--tCeJ2BDEu8.mp3
237	740	Listen Brief 4th Edition					192	From CD	True		2010-04-24 22:06:35	2006-09-30 23:58:58	6.0	4.0	5	World - Americas		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Molimo%20Song%20of%20Devotion%20to%20the%20Fores.mp3	Molimo Song of Devotion to the Forest	A51C53A1C98B9003				44100	2211564					92055	49.0	218015	14.0	File		2000.0	92.05554166666668	i9vYKjFCDV8	91.0	87.8	0.9537720207863638	1.0	0.5	Molimo song of devotion to the forest-i9vYKjFCDV8.mp3
238	750	Best Of Bellydance		Mostafa Sax			192	From CD	True		2010-04-23 22:07:42	2006-09-30 22:42:44			5	World - Arabic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Best%20Of%20Bellydance/Afrah%20Baladi.mp3	Afrah Baladi	E1BCC357916FEC0A				44100	10203753					425064	10.0	1411	5.0	File		1995.0	425.0645	bkLePF0WjR4	426.0	376.7	0.8862184444948943	2.4	3.4	Afrah Baladi-bkLePF0WjR4.mp3
239	752	Bellydance Beats					197	From W	True		2010-04-23 22:07:42	2006-12-18 22:55:14			5	World - Arabic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Bellydance%20Beats/_Morabaat%20Saiidi.mp3	 Morabaat Saiidi	F3D0280F404EF678				44100	7436852					301688	30.0	1372	30.0	File		2006.0	301.62666666666667	gMRNoW_L5NY	302.0	297.1	0.9849924851914068	1.5	1.4	Morabaat Saiidi-gMRNoW_L5NY.mp3
240	760	Music For The Gods: The Fahnestock South Sea Expedition: Indonesia					160	From CD	True		2010-04-23 22:08:02	2006-10-01 17:01:36			5	World - Asian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Music%20For%20The%20Gods_%20The%20Fahnestock%20South/Sekarinotan_Gamelan%20Semar%20Pegulingan.mp3	Sekarinotan/Gamelan Semar Pegulingan	F7C6F48FC9CC336B				44100	5445138					272143	13.0	3046	2.0	File			272.14365	CyVcCQs7vPg	272.0	266.8	0.9803645978879172	0.4	0.5	Sekarinotan-CyVcCQs7vPg.mp3
241	762	Understanding Music		Goro Yamaguchi			192	From CD	True		2010-04-24 22:07:12	2006-09-30 23:58:08	3.0	1.0	5	World - Asian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Understanding%20Music/Koku-Reibo%20(A%20Bell%20Ringing%20in%20the%20Em.mp3	Koku-Reibo (A Bell Ringing in the Empty Sky)	6F42D5646F650EAF				44100	8959968					373237	55.0	221504	1.0	File		1996.0	373.23758333333336	uDs5Mi3o8L0	779.0	361.8	0.9693557566438356	1.0	0.4	Sokaku-Reibo (Depicting the Cranes in Their Nest)-uDs5Mi3o8L0.mp3
242	768	Music For The Gods: The Fahnestock South Sea Expedition: Indonesia					160	From CD	True		2010-04-23 22:08:02	2006-10-01 17:01:36			5	World - Asian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Music%20For%20The%20Gods_%20The%20Fahnestock%20South/Taboehgan_Gamelan%20Semar%20Pegulingan.mp3	Taboehgan/Gamelan Semar Pegulingan	331A88F867396CDE				44100	5291014					264437	13.0	3049	1.0	File			264.43755	lYyR7pIXMVk	265.0	257.3	0.9730085610005084	0.5	0.5	Music For The Gods - Indonesia-lYyR7pIXMVk.mp3
243	770	Balkan Ethno		Kocani Orkestar			128	From W	True		2010-04-23 22:07:40	2008-07-22 20:25:44			5	World - Balkan		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Balkan%20Ethno/Djelem,%20Djelem.mp3	Djelem, Djelem	20EC03C053BD1861				44100	3922048					245028	25.0	1267	23.0	File		2007.0	245.0445625	8W3jC4T9TWo	247.0	241.7	0.9863512070381076	0.5	0.3	Kocani Orkestar Djelem Djelem-8W3jC4T9TWo.mp3
244	772	Zlatna Truba		Boban Markovic Orkestar			320	From W			2010-04-23 22:07:09	2008-07-22 20:50:54			5	World - Balkan		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Boban%20Markovic%20Orkestar/Zlatna%20Truba/Mladino%20kolo.mp3	Mladino kolo	7A313D41CA468E44				44100	11597409					289880	12.0	637	8.0	File		1997.0	289.884025	OYn-o9LpYD4	163.0	138.6	0.4781222421621888	21.7	22.6	Boban Markovic - Mladino Kolo-OYn-o9LpYD4.mp3
245	774	Balkan Ethno		Marinko Rokvic			187	From W	True		2010-04-23 22:07:40	2008-07-22 20:25:42			5	World - Balkan		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Balkan%20Ethno/Harmoniko%20moja.mp3	Harmoniko moja	F0D3D2AD18A862F2				44100	5332992					226951	25.0	1276	5.0	File		2007.0	226.8933333333333	pCDZ4er9l40	227.0	218.0	0.9608039019803728	1.4	1.1	Harmoniko moja-pCDZ4er9l40.mp3
246	780	The Balkan Club Night		Slavic Soul Party			190	From W	True		2010-04-23 22:08:08	2008-07-22 20:34:34			5	World - Balkan		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Balkan%20Club%20Night/Opa%20Cupa.mp3	Opa Cupa	388069DB03C79D96				44100	6401351	Balkan Club Night				268355	41.0	3511	36.0	File		2008.0	268.2933333333333	9QRqaMzN9xA	304.0	186.9	0.6966255839379785	73.3	67.5	Opa Cup [with ESP]-9QRqaMzN9xA.mp3
247	782	Say It Loud		Harry Belafonte			160	From UoM	True		2010-04-23 22:57:01	2006-09-30 22:30:18			5	World - Calypso		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Say%20It%20Loud/Banana%20Boat%20(Day-O).mp3	Banana Boat (Day-O)	308A8053369D55BF				44100	3736633					186723	38.0	27484	38.0	File			186.72325	PMigXnXMhQ4	187.0	154.2	0.8258211015500211	5.4	4.0	Harry Belafonte - 'Banana Boat Song (Day O)' - 1956-PMigXnXMhQ4.mp3
248	784	S Compilation - Pop / Rock		Harry Belafonte			133	From S	True		2010-04-23 22:56:51	2006-09-30 22:30:18			5	World - Calypso		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/S%20Compilation%20-%20Pop%20_%20Rock/Zombie%20Jamboree.mp3	Zombie Jamboree	7DD924274137496B				44100	3364864					201586		27307		File		1999.0	201.5869387755102	RixHMMTM0dQ	199.0	196.1	0.9727812783465076	0.7	0.7	Harry Belafonte - Zombie Jamboree (Back to Back)-RixHMMTM0dQ.mp3
249	786	C Compilation - Irish Drinking Songs					128	From W	True		2010-04-23 22:56:18	2007-09-21 04:15:50			5	World - Celtic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation%20-%20Irish%20Drinking%20Songs/The%20Pub%20With%20No%20Beer.mp3	The Pub With No Beer	6CA1BC8759D332AF				44100	2348097				Pub With No Beer	146729		26191		File			146.7479375	GJW19nlzb3Q	147.0	139.9	0.9533353748157448	0.6	0.0	The Dubliners- A Pub With No Beer-GJW19nlzb3Q.mp3
250	790	Hi How Are You Today?		Ashley MacIsaac			192	From CD			2010-04-23 22:07:06	2006-09-30 22:18:46			5	World - Celtic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Ashley%20MacIsaac/Hi%20How%20Are%20You%20Today_/Rusty%20D-con-STRUCK-tion.mp3	Rusty D-con-STRUCK-tion	89F9CAADC4B03DC2				44100	4334359					180506	13.0	418	3.0	File		1995.0	180.506125	1yDN-mQmqaI	181.0	178.7	0.9899941068481748	0.8	0.4	Ashley MacIsaac - Rusty D-con-STRUCK-tion-1yDN-mQmqaI.mp3
251	794	Celtic Fiddle					160	From CD	True		2010-04-23 22:07:43	2006-09-30 23:01:02			5	World - Celtic		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Celtic%20Fiddle/An%20Buachaill%20Caol%20Dubh.mp3	An Buachaill Caol Dubh	6504958D1EE7C2B0				44100	1786375				Buachaill Caol Dubh	89208	26.0	1480	4.0	File		1997.0	89.20815	8Pnxe_6HL8w	91.0	82.2	0.9214404737683721	0.8	0.6	An Buachaill Caol Dubh-8Pnxe_6HL8w.mp3
252	800	Le bout du toit		Têtes Raides			128	From UoM			2010-04-23 22:12:22	2006-09-30 22:56:08			5	World - Chanson		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Te%CC%82tes%20Raides/Le%20bout%20du%20toit/La%20chanson%20du%20trepasse.mp3	La chanson du trepasse	E18C8250514CD397				44100	3596416					224626	17.0	8191	5.0	File		1996.0	224.653	VeXrxSdHXa4	223.0	211.6	0.9418970590199108	3.3	3.3	La Chanson du trépassé-VeXrxSdHXa4.mp3
253	802	Paris Combo		Paris Combo			128	From UoM			2010-04-23 22:12:17	2006-09-30 22:48:14			5	World - Chanson		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Paris%20Combo/Paris%20Combo/On%20N'a%20Pas%20Besoin.mp3	On N'a Pas Besoin	DD1DCCAFA77F3985				44100	3999872					249835	15.0	7660	1.0	File		1997.0	249.8611875	KiygLeYdjsI	250.0	241.1	0.9649357805921738	0.5	0.5	On n'a pas besoin- Paris combo-KiygLeYdjsI.mp3
254	806	Les copains d'abord		Georges Brassens			128	From UoM			2010-04-23 22:11:04	2006-09-30 22:29:28	2.0	2.0	5	World - Chanson		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Georges%20Brassens/Les%20copains%20d'abord/Quatre-vingt-quinze%20pour%20cent.mp3	Quatre-vingt-quinze pour cent	C779F23E891D5DAF				44100	4423568					276453	22.0	5263	18.0	File			276.37333333333333	61klageOn-4	278.0	267.6	0.9682554998070244	2.0	0.3	Quatre vingt quinze pour cent - Brassens-61klageOn-4.mp3
255	808	Le bout du toit		Têtes Raides			128	From UoM			2010-04-23 22:12:23	2006-09-30 22:56:08			5	World - Chanson		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Te%CC%82tes%20Raides/Le%20bout%20du%20toit/Viens%20!.mp3	Viens !	E6A7AB2BCB16C258				44100	2732160					170631	17.0	8230	6.0	File		1996.0	170.6579375	KEG9DmQvw7c	182.0	162.9	0.9545410098490144	9.6	0.4	Têtes Raides - Viens!-KEG9DmQvw7c.mp3
256	814	Introducing...Ruben Gonzalez		Ruben Gonzalez			192	From CD		Rafael Canchola Hernández	2010-04-23 22:12:19	2006-09-30 22:52:52			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Ruben%20Gonzalez/Introducing...Ruben%20Gonzalez/Cumbanchero.mp3	Cumbanchero	128D3ADF58D9280A				44100	6610810					275356	9.0	7918	2.0	File		1997.0	275.35675	qE4KVDH_5ok	277.0	269.2	0.9776408241308776	0.5	0.4	Rubén González - El Cumbanchero-qE4KVDH_5ok.mp3
257	816	De Cuba Son		Puntillita			128	From tape	True		2010-04-23 22:07:44	2006-09-30 22:51:20			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/De%20Cuba%20Son/A%20Toda%20Cuba%20le%20Gusta.mp3	A Toda Cuba le Gusta	05785378833B9722				44100	2325707				Toda Cuba le Gusta	145345	16.0	1621	15.0	File		2000.0	145.34525	toreHfq87SE	149.0	34.8	0.2394299091301573	0.4	0.3	A Toda Cuba Le Gusta (Guaracha)-toreHfq87SE.mp3
258	818	Lo Mejor De La Vida		Compay Segundo			192	From CD		Francisco Repilado	2010-04-23 22:07:14	2006-09-30 22:24:56			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compay%20Segundo/Lo%20Mejor%20De%20La%20Vida/Cuba%20Y%20Espan%CC%83a%20(Cuba%20And%20Spain).mp3	Cuba Y España (Cuba And Spain)	B353A282F98B2BA4				44100	9537981					397322	14.0	1150	7.0	File		1998.0	397.32245833333326	19VERhSvRtc	395.0	380.1	0.9566537003582	0.4	0.1	Cuba y España-19VERhSvRtc.mp3
259	822	De Cuba Son		Omara Portuondo			128	From tape	True		2010-04-23 22:07:44	2006-09-30 22:47:18			5	World - Cuban		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/De%20Cuba%20Son/La%20Ultima%20Noche.mp3	La Ultima Noche	A5FDEDC36CBB4D8C				44100	3758471					234893	16.0	1645	4.0	File		2000.0	234.8930625	3lzEA6vuYF8	244.0	64.4	0.27416731390268284	70.5	69.5	✔️ Omara Portuondo   (La Última Noche) ♪Audio♪-3lzEA6vuYF8.mp3
260	828	The Best Of Paolo Conte		Paolo Conte			128	From UoM			2010-04-23 22:12:15	2006-09-30 22:48:08			5	World - European		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Paolo%20Conte/The%20Best%20Of%20Paolo%20Conte/Gong-oh.mp3	Gong-oh	58B0DFA1DFC617A7				44100	3152533	Best Of Paolo Conte				197015	20.0	7546	12.0	File		1998.0	196.9333333333333	ppT7JaGozmw	198.0	191.1	0.9703791469194314	1.8	1.3	Paolo Conte   Gong-oh-ppT7JaGozmw.mp3
261	832	Le Mystere de Voix Bulgares Vol. 2		Ensemble Pirin			160	From UoM	True	Pirine	2010-04-23 22:07:58	2006-09-30 22:27:44			5	World - European		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Le%20Mystere%20de%20Voix%20Bulgares%20Vol.%202/Ei%20Mori%20Roujke.mp3	Ei Mori Roujke	01EF36CCB0FEC099				44100	2255554					112666	17.0	2770	8.0	File		1988.0	112.6661	g4xoxWmmdxM	116.0	106.4	0.9443834480824312	1.6	1.4	LE_MYSTERE_DES_VOIX_BULGARES_VOL.2 - EI MORI RUZHKE-g4xoxWmmdxM.mp3
262	842	Gypsy Passions		Chago Rodrigo			128	From tape			2010-04-23 22:07:13	2006-09-30 22:23:58			5	World - Flamenco		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Chago%20Rodrigo/Gypsy%20Passions/Garrotin.mp3	Garrotin	82F5185714F0743C				44100	1605129					100310	12.0	1006	6.0	File		1993.0	100.3101875	jAKiLWHfABA	109.0	87.8	0.8752849754168788	2.4	2.0	Rodrigo - Garrotin-jAKiLWHfABA.mp3
263	844	Viva Flamenco		Gerardo Núñez			192	From CD	True	Gerardo Núñez	2010-04-23 22:10:04	2006-09-30 22:29:30			5	World - Flamenco		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Viva%20Flamenco/Sevilla.mp3	Sevilla	AA2F6CDE2DFD5D8B				44100	5477274					228127	14.0	4036	9.0	File		2000.0	228.127375	7yjbxX31QLY	229.0	218.6	0.9582365991806112	0.6	0.4	Gerardo Nuñez - Sevilla-7yjbxX31QLY.mp3
264	846	The Story of Flamenco		Terremoto de Jerez , Manolo Morao guitar			160	From CD	True		2010-04-23 22:08:36	2006-09-30 22:56:06			5	World - Flamenco		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Story%20of%20Flamenco/Me%20Pongo%20a%20Pregonar.mp3	Me Pongo a Pregonar	A1DC4EBD00200F3E				44100	5117531	Story of Flamenco				255764	17.0	3832	11.0	File		1997.0	255.7649	cuD_qK-ToD0	254.0	185.8	0.7264483906900439	61.0	61.5	Me Pongo a Pregonar-cuD_qK-ToD0.mp3
265	852	Dance the Devil Away		Outback			128	From tape			2010-04-23 22:12:14	2006-09-30 22:47:48			5	World - Fusion		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Outback/Dance%20the%20Devil%20Away/Dance%20the%20Devil%20Away.mp3	Dance the Devil Away	2D02F3FE755AB828				44100	6957965					434860	8.0	7396	7.0	File		1992.0	434.860375	O6LhN_4BSr0	443.0	365.3	0.8400397483905035	9.5	7.2	Dance the Devil Away-O6LhN_4BSr0.mp3
266	854	Siberie m'etait contée		Manu Chao	1.0		188	From W			2010-04-23 22:11:48	2007-07-26 20:47:46			5	World - Fusion		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Manu%20Chao/Siberie%20m'etait%20conte%CC%81e/Te%20tromper.mp3	Te tromper	5D8CD90100F4A264				44100	1839203					72646	15.0	7129	12.0	File		2005.0	72.58666666666667	ML9cmj_nVW8	73.0	71.6	0.9864070536370314	0.2	0.1	Manu Chao - Te Tromper-ML9cmj_nVW8.mp3
267	858	L'Essentiel		Alabína			160	From UoM			2010-04-23 22:07:06	2006-09-30 22:15:54			5	World - Fusion		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Alabi%CC%81na/L'Essentiel/Linda.mp3	Linda	ABE7C05651E153F7				44100	6287234					314253	18.0	337	13.0	File		2000.0	314.25305	MDh5LfFSPxI	314.0	309.9	0.9861479466945507	0.4	0.7	Alabina Ishtar - Linda (subtitulada).wmv-MDh5LfFSPxI.mp3
268	860	Aion		Dead Can Dance			256	From UoM			2010-04-23 22:10:04	2006-09-30 22:26:08			5	World - Fusion		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Dead%20Can%20Dance/Aion/As%20the%20Bell%20Rings%20the%20Maypole%20Spins.mp3	As the Bell Rings the Maypole Spins	C5CC3E39BA49BB7B				44100	10139149					316839	12.0	4069	6.0	File		1990.0	316.8391875	2f4U-EA2uuI	318.0	311.1	0.9818861184903148	0.7	0.4	Dead Can Dance - As The Bell Rings The Maypole Spins (Remastered)-2f4U-EA2uuI.mp3
269	862	Shri Durga		Chebi i Sabbah			112	From UoM			2010-04-23 22:07:14	2006-09-30 22:24:10			5	World - Fusion		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Chebi%20i%20Sabbah/Shri%20Durga/Maheshvara%20Yogi.mp3	Maheshvara Yogi	AABD27E487D6B07A				44100	8610481					611526	7.0	1099	4.0	File		1999.0	611.5265306122449	5T-u24iNetA	610.0	379.7	0.6209051954293038	0.9	0.4	Maheshvara Yogi-5T-u24iNetA.mp3
270	866	The Man Who Cried		Taraf de Haïdouks			192	From CD	True	Sapo Perapaskero	2010-04-23 22:08:34	2006-09-30 22:55:58			5	World - Gypsy		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Man%20Who%20Cried/Baladele%20Revoluteii.mp3	Baladele Revoluteii	C85BBEAE7CBA0F93				44100	4742513	Man Who Cried				197511	17.0	3640	8.0	File		2000.0	197.511875	T-A_FpNd2lM	196.0	189.3	0.9584233859356558	2.3	2.3	Baladele Revoluteii (Instrumental)-T-A_FpNd2lM.mp3
271	878	 En concert à Paris		Nusrat Fateh Ali Khan			160	From CD		Traditional	2010-04-23 22:12:12	2006-10-01 17:39:16	2.0	1.0	5	World - Indian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Nusrat%20Fateh%20Ali%20Khan/_En%20concert%20a%CC%80%20Paris/Hamd.mp3	Hamd	65568E7CA6834844				44100	34567449					1728261	4.0	7225	1.0	File		1987.0	1728.2612	hsOEJfy5jX0	1729.0	380.0	0.21987417179764265	761.6	0.4	YA HAYYO YA QAYYUM - Hamd in Raga Ahir Bhairav - Ustad Nusrat Fateh Ali Khan-hsOEJfy5jX0.mp3
272	880	Eternal Ragas		Ali Akbar Khan			192	From CD	True		2010-04-23 22:07:47	2006-09-30 22:16:42			5	World - Indian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Eternal%20Ragas/Raga_%20Tilak%20Kamod-Madhyalaya%20Teentaa.mp3	Raga: Tilak Kamod-Madhyalaya Teentaal	92FFD757434EC682				44100	7838324					326504	9.0	1870	3.0	File		2001.0	326.5045	PWNXmKKkRmI	260.0	164.8	0.5047403634559401	0.1	62.8	Raga  -Tilak Kamod in Madhyalaya Teentaal [16 Beats] 'Tilak Kamod (Gat) - Ustad Ali Akbar Khan'-PWNXmKKkRmI.mp3
273	884	Eternal Ragas		Amjad Ali Khan			192	From CD	True		2010-04-23 22:07:47	2006-09-30 22:17:12			5	World - Indian		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Eternal%20Ragas/Raga_%20Zila%20Kafi.mp3	Raga: Zila Kafi	9201C852CB383679				44100	9610658					400352	9.0	1879	6.0	File		1983.0	400.35266666666666	rnEeZTphC-U	401.0	378.9	0.9464155769330039	1.5	1.4	Raga  -Zila Kafi in 'Zila Kafi - Ustad Amjad Ali Khan'-rnEeZTphC-U.mp3
274	890	In The Fiddler's House		Itzhak Perlman			192	From CD	True	Traditional	2010-04-23 22:07:56	2006-09-30 22:30:58			5	World - Klezmer		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/In%20The%20Fiddler's%20House/Der%20Alter%20Bulgar.mp3	Der Alter Bulgar	7B796CFA85F2AEA3				44100	8526094					355160	15.0	2614	10.0	File		1995.0	355.16083333333336	lk-E0VbgxkU	355.0	346.6	0.9758958969293254	1.0	1.0	Der Alter Bulgar-lk-E0VbgxkU.mp3
275	894	In The Fiddler's House		Klezmer Conservatory Band			192	From CD	True	Traditional	2010-04-23 22:07:56	2006-09-30 22:36:52			5	World - Klezmer		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/In%20The%20Fiddler's%20House/Der%20Heyser%20Bulgar.mp3	Der Heyser Bulgar	2801EE2A81D47F86				44100	5632783					234605	15.0	2617	14.0	File		1995.0	234.60575	pH5-1BnNK8U	235.0	226.6	0.9658757298148064	0.5	0.6	Der Heyser Bulgar-pH5-1BnNK8U.mp3
276	898	In The Fiddler's House		The Klezmatics			192	From CD	True	Traditional	2010-04-23 22:07:56	2006-09-30 22:36:52			5	World - Klezmer		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/In%20The%20Fiddler's%20House/Fisherlid.mp3	Fisherlid	BB5EE885E3D6A2D6				44100	9304744			Klezmatics		387604	15.0	2632	9.0	File		1995.0	387.60491666666667	7tiZSMKyKO4	388.0	379.7	0.9796057368553333	0.4	0.5	Trad - Fisherlid _ Klezmatics Khosidl-7tiZSMKyKO4.mp3
277	900	Folklore Yiddish d'Europe Central		Budapester Klezmer Band			192	From CD			2010-04-23 22:07:11	2006-09-30 22:21:28			5	World - Klezmer		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Budapester%20Klezmer%20Band/Folklore%20Yiddish%20d'Europe%20Central/VI%20Azoy%20Lebt%20De%20Keyzer.mp3	VI Azoy Lebt De Keyzer	A389C8D3CEA6B47B				44100	5168185					215248	19.0	790	3.0	File		1992.0	215.249	z5Ndq_tVnGA	212.0	207.4	0.9635352545191846	0.6	0.4	Budapest Klezmer Band - Vi azoy lebt de keyzer-z5Ndq_tVnGA.mp3
278	904	Absolute Best - Mambo		Tito Puente			160	From CD			2010-04-23 22:12:24	2006-09-30 22:56:14			5	World - Latin American		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Tito%20Puente/Absolute%20Best%20-%20Mambo/Mambo%20Gallego.mp3	Mambo Gallego	F0879CEB52E52FDB				44100	3474920					173635	20.0	8350	19.0	File			173.6359	xypmAwADnd4	170.0	86.5	0.4981688694561436	73.9	73.0	Tito Puente - Mambo Gallego.wmv-xypmAwADnd4.mp3
279	906	Susana Baca		Susana Baca			128	From UoM		Susana Baca	2010-04-23 22:12:22	2006-09-30 22:55:54			5	World - Latin American		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Susana%20Baca/Susana%20Baca/Se%20Me%20Van%20Los%20Pies.mp3	Se Me Van Los Pies	39127E243C811640				44100	4892800					305737	10.0	8170	8.0	File		1997.0	305.76325	TpLsSNIQ0qU	308.0	297.8	0.9739561572556544	0.4	0.3	Susana Baca - Se me van los pies-TpLsSNIQ0qU.mp3
280	910	Salsa, Merenge, Mambo!		María Rivas			192	From CD	True		2010-04-23 22:08:05	2006-09-30 22:40:14			5	World - Latin American		MPEG audio file	2	file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Salsa,%20Merenge,%20Mambo!/Mapale.mp3	Mapale	E1953559AA80BE10				44100	4712382					196257	15.0	3262	12.0	File		1995.0	196.25795833333333	oPE8m_Xt6yg	196.0	192.6	0.9813614776980382	0.4	0.6	Maria Rivas _ Mapale-oPE8m_Xt6yg.mp3
